kW,V
0.79,395.0
0.79,395.0
1.96,392.0
1.965,393.0
1.965,393.0
1.965,393.0
1.965,393.0
1.965,393.0
1.576,394.0
1.576,394.0
1.182,394.0
1.182,394.0
1.182,394.0
1.182,394.0
1.185,395.0
1.185,395.0
0.79,395.0
0.0,396.0
0.396,396.0
0.79,395.0
0.792,396.0
1.185,395.0
1.576,394.0
2.358,393.0
3.519,391.0
4.656,388.0
5.044,388.0
5.418,387.0
5.418,387.0
5.031,387.0
5.404,386.0
5.404,386.0
5.775,385.0
5.79,386.0
5.775,385.0
5.775,385.0
5.79,386.0
6.16,385.0
6.144,384.0
6.545,385.0
6.16,385.0
5.404,386.0
5.418,387.0
5.418,387.0
5.404,386.0
4.268,388.0
4.268,388.0
3.89,389.0
3.12,390.0
3.51,390.0
3.51,390.0
3.89,389.0
3.89,389.0
3.89,389.0
4.279,389.0
5.044,388.0
5.418,387.0
6.16,385.0
6.16,385.0
5.775,385.0
5.418,387.0
5.404,386.0
5.79,386.0
6.16,385.0
6.16,385.0
6.144,384.0
5.775,385.0
5.404,386.0
4.644,387.0
3.88,388.0
3.89,389.0
3.89,389.0
3.88,388.0
3.89,389.0
3.12,390.0
2.352,392.0
1.96,392.0
1.965,393.0
1.965,393.0
1.182,394.0
-0.397,397.0
-0.397,397.0
-0.0,397.0
0.0,396.0
4.668,389.0
-0.0,397.0
-0.397,397.0
-0.0,396.0
0.0,397.0
0.0,397.0
0.0,397.0
0.0,397.0
0.0,397.0
0.0,397.0
0.0,397.0
1.97,394.0
7.7,385.0
5.418,387.0
5.031,387.0
5.404,386.0
5.404,386.0
5.79,386.0
5.79,386.0
5.775,385.0
6.176,386.0
6.16,385.0
6.16,385.0
6.16,385.0
6.528,384.0
6.528,384.0
6.545,385.0
6.912,384.0
6.912,384.0
6.912,384.0
6.912,384.0
7.296,384.0
7.277,383.0
6.912,384.0
6.511,383.0
6.528,384.0
6.912,384.0
7.64,382.0
8.001,381.0
8.022,382.0
8.382,381.0
8.382,381.0
8.022,382.0
8.001,381.0
8.022,382.0
8.382,381.0
8.001,381.0
8.382,381.0
8.382,381.0
8.36,380.0
8.382,381.0
8.382,381.0
7.64,382.0
8.382,381.0
9.12,380.0
9.096,379.0
9.096,379.0
9.096,379.0
9.475,379.0
9.096,379.0
9.475,379.0
9.45,378.0
9.45,378.0
9.828,378.0
9.828,378.0
10.179,377.0
9.828,378.0
9.802,377.0
10.179,377.0
10.179,377.0
10.528,376.0
10.179,377.0
10.528,376.0
10.556,377.0
10.904,376.0
10.904,376.0
11.25,375.0
11.25,375.0
11.25,375.0
11.25,375.0
11.594,374.0
11.625,375.0
11.625,375.0
11.968,374.0
11.968,374.0
11.968,374.0
11.968,374.0
5.005,385.0
-2.8,400.0
-1.188,396.0
-0.395,395.0
0.394,394.0
0.0,395.0
0.0,395.0
-0.0,395.0
0.0,394.0
0.0,395.0
0.0,395.0
0.0,395.0
0.0,395.0
0.0,395.0
4.279,389.0
6.545,385.0
5.775,385.0
5.775,385.0
6.144,384.0
6.128,383.0
5.775,385.0
5.76,384.0
4.246,386.0
5.018,386.0
5.39,385.0
4.632,386.0
4.62,385.0
5.005,385.0
4.644,387.0
3.87,387.0
3.104,388.0
3.501,389.0
3.501,389.0
3.501,389.0
3.492,388.0
2.723,389.0
1.955,391.0
2.34,390.0
3.12,390.0
3.88,388.0
4.644,387.0
4.644,387.0
5.018,386.0
5.018,386.0
6.144,384.0
6.144,384.0
6.511,383.0
6.144,384.0
4.632,386.0
4.257,387.0
5.018,386.0
5.404,386.0
5.404,386.0
5.404,386.0
5.39,385.0
6.511,383.0
6.528,384.0
6.511,383.0
6.144,384.0
6.528,384.0
8.001,381.0
8.001,381.0
8.001,381.0
8.001,381.0
7.98,380.0
8.338,379.0
8.36,380.0
8.338,379.0
7.98,380.0
7.959,379.0
7.98,380.0
7.62,381.0
7.62,381.0
7.62,381.0
7.258,382.0
6.128,383.0
6.128,383.0
6.511,383.0
6.511,383.0
5.76,384.0
6.144,384.0
6.511,383.0
6.894,383.0
6.511,383.0
6.894,383.0
6.876,382.0
7.258,382.0
7.98,380.0
7.98,380.0
8.338,379.0
8.36,380.0
8.36,380.0
8.338,379.0
8.338,379.0
8.36,380.0
8.717,379.0
8.36,380.0
7.98,380.0
6.876,382.0
7.239,381.0
7.258,382.0
7.62,381.0
7.62,381.0
7.62,381.0
7.239,381.0
-1.188,396.0
