kW,V,t1,t2,t3,t4,t5,t6
-0.778,389.0,86.0,81.0,77.0,80.0,79.0,78.0
-1.167,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,387.0,86.0,81.0,77.0,80.0,79.0,78.0
0.772,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.925,385.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.388,388.0,86.0,81.0,77.0,80.0,79.0,78.0
5.685,379.0,86.0,81.0,77.0,80.0,79.0,78.0
4.18,380.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.778,389.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.389,389.0,86.0,81.0,77.0,80.0,79.0,78.0
10.071,373.0,86.0,81.0,77.0,80.0,79.0,78.0
8.952,373.0,86.0,81.0,77.0,80.0,79.0,78.0
7.125,375.0,86.0,81.0,77.0,80.0,79.0,78.0
3.8,380.0,86.0,81.0,77.0,80.0,79.0,78.0
-1.173,391.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.778,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.388,388.0,86.0,81.0,77.0,80.0,79.0,78.0
1.161,387.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
2.31,385.0,86.0,81.0,77.0,80.0,79.0,78.0
0.388,388.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.389,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
7.54,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.804,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.306,379.0,86.0,81.0,77.0,80.0,79.0,78.0
4.94,380.0,86.0,81.0,77.0,80.0,79.0,78.0
5.306,379.0,86.0,81.0,77.0,80.0,79.0,78.0
5.306,379.0,86.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.048,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.048,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.048,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.409,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.392,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.768,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.768,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.768,376.0,86.0,81.0,77.0,80.0,79.0,78.0
7.125,375.0,86.0,81.0,77.0,80.0,79.0,78.0
7.106,374.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.389,389.0,86.0,81.0,77.0,80.0,79.0,78.0
-1.564,391.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.78,390.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
1.548,387.0,86.0,81.0,77.0,80.0,79.0,78.0
8.272,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.786,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.426,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.048,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.048,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.409,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.048,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.048,378.0,86.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.048,378.0,86.0,81.0,75.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.409,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.409,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.409,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.786,377.0,86.0,81.0,75.0,80.0,79.0,78.0
6.768,376.0,86.0,81.0,75.0,80.0,79.0,78.0
6.75,375.0,86.0,81.0,75.0,80.0,79.0,78.0
6.768,376.0,86.0,81.0,75.0,80.0,79.0,78.0
7.106,374.0,86.0,81.0,75.0,82.0,79.0,78.0
7.144,376.0,86.0,81.0,75.0,82.0,79.0,78.0
7.144,376.0,86.0,81.0,75.0,82.0,79.0,78.0
7.48,374.0,86.0,81.0,75.0,82.0,79.0,78.0
7.5,375.0,86.0,81.0,75.0,82.0,79.0,78.0
7.48,374.0,86.0,81.0,75.0,82.0,79.0,78.0
7.854,374.0,86.0,81.0,75.0,82.0,79.0,78.0
7.875,375.0,86.0,81.0,75.0,82.0,79.0,78.0
7.854,374.0,86.0,81.0,75.0,82.0,79.0,78.0
7.854,374.0,86.0,81.0,75.0,82.0,79.0,78.0
8.228,374.0,86.0,81.0,75.0,82.0,79.0,78.0
8.206,373.0,86.0,81.0,75.0,82.0,79.0,78.0
-0.389,389.0,86.0,81.0,75.0,82.0,79.0,78.0
-1.955,391.0,86.0,81.0,75.0,82.0,79.0,78.0
-0.778,389.0,86.0,81.0,75.0,82.0,79.0,78.0
0.0,388.0,86.0,81.0,75.0,82.0,79.0,78.0
0.0,388.0,86.0,81.0,75.0,82.0,79.0,78.0
0.0,388.0,84.0,81.0,77.0,82.0,79.0,78.0
0.0,388.0,84.0,81.0,77.0,82.0,79.0,78.0
0.0,388.0,84.0,81.0,77.0,82.0,79.0,78.0
0.774,387.0,84.0,81.0,77.0,82.0,79.0,78.0
1.544,386.0,84.0,81.0,77.0,82.0,79.0,78.0
3.83,383.0,84.0,81.0,77.0,82.0,79.0,78.0
3.82,382.0,84.0,81.0,77.0,82.0,79.0,78.0
2.688,384.0,84.0,81.0,77.0,82.0,79.0,78.0
-0.389,389.0,84.0,81.0,77.0,82.0,79.0,78.0
-0.78,390.0,84.0,81.0,77.0,82.0,79.0,78.0
0.0,389.0,84.0,81.0,77.0,82.0,79.0,78.0
1.161,387.0,84.0,81.0,77.0,82.0,79.0,78.0
0.0,388.0,84.0,81.0,77.0,82.0,79.0,78.0
2.31,385.0,84.0,81.0,77.0,80.0,79.0,78.0
2.316,386.0,84.0,81.0,77.0,80.0,79.0,78.0
7.896,376.0,84.0,81.0,77.0,80.0,79.0,78.0
6.426,378.0,84.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,84.0,81.0,77.0,80.0,79.0,78.0
5.292,378.0,84.0,81.0,77.0,80.0,79.0,78.0
5.292,378.0,84.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,84.0,81.0,77.0,80.0,79.0,78.0
5.655,377.0,84.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,84.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,84.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,84.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,84.0,81.0,77.0,80.0,79.0,78.0
6.048,378.0,84.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,84.0,81.0,77.0,80.0,79.0,78.0
6.409,377.0,84.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,84.0,81.0,77.0,80.0,79.0,78.0
6.409,377.0,84.0,81.0,77.0,80.0,79.0,78.0
-0.39,390.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.78,390.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.389,389.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
3.447,383.0,86.0,81.0,77.0,80.0,79.0,78.0
8.272,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.426,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.292,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.292,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.292,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.67,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.292,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.655,377.0,86.0,81.0,77.0,80.0,79.0,78.0
5.292,378.0,86.0,81.0,77.0,80.0,79.0,78.0
5.655,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,77.0,80.0,79.0,78.0
3.056,382.0,86.0,81.0,77.0,80.0,79.0,78.0
3.438,382.0,86.0,81.0,77.0,80.0,79.0,78.0
0.772,386.0,86.0,81.0,77.0,80.0,79.0,78.0
7.144,376.0,86.0,81.0,77.0,80.0,79.0,78.0
7.52,376.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,389.0,86.0,81.0,77.0,80.0,79.0,78.0
7.163,377.0,86.0,81.0,77.0,80.0,79.0,78.0
7.875,375.0,86.0,81.0,77.0,80.0,79.0,78.0
6.768,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.409,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.032,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.392,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.392,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.409,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.392,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.75,375.0,86.0,81.0,77.0,80.0,79.0,78.0
6.75,375.0,86.0,81.0,77.0,80.0,79.0,78.0
7.106,374.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
2.298,383.0,86.0,81.0,77.0,80.0,79.0,78.0
6.786,377.0,86.0,81.0,77.0,80.0,79.0,78.0
8.228,374.0,86.0,81.0,77.0,80.0,79.0,78.0
7.5,375.0,86.0,81.0,77.0,80.0,79.0,78.0
6.75,375.0,86.0,81.0,77.0,80.0,79.0,78.0
7.106,374.0,86.0,81.0,77.0,80.0,79.0,78.0
6.75,375.0,86.0,81.0,77.0,80.0,79.0,78.0
7.106,374.0,86.0,81.0,77.0,80.0,79.0,78.0
6.768,376.0,86.0,81.0,77.0,80.0,79.0,78.0
6.768,376.0,86.0,81.0,77.0,80.0,79.0,78.0
7.125,375.0,86.0,81.0,77.0,80.0,79.0,78.0
7.106,374.0,86.0,81.0,77.0,80.0,79.0,78.0
7.106,374.0,86.0,81.0,77.0,80.0,79.0,78.0
7.48,374.0,86.0,81.0,77.0,80.0,79.0,78.0
7.125,375.0,86.0,81.0,77.0,80.0,79.0,78.0
7.5,375.0,86.0,81.0,77.0,80.0,79.0,78.0
7.5,375.0,86.0,81.0,77.0,80.0,79.0,78.0
7.854,374.0,86.0,81.0,77.0,80.0,79.0,78.0
7.48,374.0,86.0,81.0,77.0,80.0,79.0,78.0
7.833,373.0,86.0,81.0,77.0,80.0,79.0,78.0
7.48,374.0,86.0,81.0,77.0,80.0,79.0,78.0
7.48,374.0,86.0,81.0,77.0,80.0,79.0,78.0
7.812,372.0,86.0,81.0,77.0,80.0,79.0,78.0
8.206,373.0,86.0,81.0,77.0,80.0,79.0,78.0
7.854,374.0,86.0,81.0,77.0,80.0,79.0,78.0
8.206,373.0,86.0,81.0,77.0,80.0,79.0,78.0
8.184,372.0,86.0,81.0,77.0,80.0,79.0,78.0
8.184,372.0,86.0,81.0,77.0,80.0,79.0,78.0
8.206,373.0,86.0,81.0,77.0,80.0,79.0,78.0
8.556,372.0,86.0,81.0,77.0,80.0,79.0,78.0
8.184,372.0,86.0,81.0,77.0,80.0,79.0,78.0
8.556,372.0,86.0,81.0,77.0,80.0,79.0,78.0
8.579,373.0,86.0,81.0,77.0,80.0,79.0,78.0
8.556,372.0,86.0,81.0,77.0,80.0,79.0,78.0
8.928,372.0,86.0,81.0,77.0,80.0,79.0,78.0
8.928,372.0,86.0,81.0,77.0,80.0,79.0,78.0
9.275,371.0,86.0,81.0,77.0,80.0,79.0,78.0
8.904,371.0,86.0,81.0,77.0,80.0,79.0,78.0
8.904,371.0,86.0,81.0,77.0,80.0,79.0,78.0
8.928,372.0,86.0,81.0,77.0,80.0,79.0,78.0
1.152,384.0,86.0,81.0,77.0,80.0,79.0,78.0
0.772,386.0,86.0,81.0,77.0,80.0,79.0,78.0
2.674,382.0,86.0,81.0,77.0,80.0,79.0,78.0
1.536,384.0,86.0,81.0,77.0,80.0,79.0,78.0
-0.388,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.386,386.0,86.0,81.0,77.0,80.0,79.0,78.0
0.772,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.925,385.0,86.0,81.0,77.0,80.0,79.0,78.0
1.155,385.0,86.0,81.0,77.0,80.0,79.0,78.0
0.772,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.158,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.158,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.158,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.158,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.158,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.158,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.544,386.0,86.0,81.0,77.0,80.0,79.0,78.0
1.54,385.0,86.0,81.0,77.0,80.0,79.0,78.0
2.304,384.0,86.0,81.0,77.0,80.0,79.0,78.0
2.688,384.0,86.0,81.0,77.0,80.0,79.0,78.0
3.438,382.0,86.0,81.0,77.0,80.0,79.0,78.0
3.81,381.0,86.0,81.0,77.0,80.0,79.0,78.0
3.81,381.0,86.0,81.0,77.0,80.0,79.0,78.0
3.8,380.0,86.0,81.0,77.0,80.0,79.0,78.0
3.8,380.0,86.0,81.0,77.0,80.0,79.0,78.0
1.92,384.0,86.0,81.0,77.0,80.0,80.0,78.0
1.54,385.0,86.0,81.0,77.0,80.0,80.0,78.0
1.92,384.0,86.0,81.0,77.0,80.0,80.0,78.0
2.304,384.0,86.0,81.0,77.0,80.0,80.0,78.0
2.304,384.0,86.0,81.0,77.0,80.0,80.0,78.0
2.681,383.0,86.0,81.0,77.0,80.0,80.0,78.0
3.81,381.0,86.0,81.0,77.0,80.0,80.0,78.0
5.306,379.0,86.0,81.0,77.0,80.0,80.0,78.0
5.67,378.0,86.0,81.0,77.0,80.0,80.0,78.0
4.914,378.0,86.0,81.0,77.0,80.0,80.0,78.0
5.306,379.0,86.0,81.0,77.0,80.0,80.0,78.0
4.56,380.0,86.0,81.0,77.0,80.0,80.0,78.0
3.429,381.0,86.0,81.0,77.0,80.0,80.0,78.0
2.674,382.0,86.0,81.0,77.0,80.0,80.0,78.0
3.056,382.0,86.0,81.0,77.0,80.0,80.0,78.0
3.056,382.0,86.0,81.0,77.0,80.0,80.0,78.0
0.772,386.0,86.0,81.0,77.0,80.0,80.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,80.0,78.0
-0.389,389.0,86.0,81.0,77.0,80.0,80.0,78.0
-0.388,388.0,86.0,81.0,77.0,80.0,80.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
1.158,386.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.0,388.0,86.0,81.0,77.0,80.0,79.0,78.0
0.388,388.0,86.0,81.0,77.0,80.0,79.0,78.0
7.54,377.0,86.0,81.0,77.0,80.0,79.0,78.0
6.409,377.0,86.0,81.0,77.0,80.0,79.0,78.0
4.94,380.0,86.0,81.0,77.0,80.0,79.0,78.0
4.56,380.0,86.0,81.0,77.0,80.0,79.0,78.0
4.927,379.0,86.0,81.0,77.0,82.0,80.0,78.0
4.548,379.0,86.0,81.0,77.0,82.0,80.0,78.0
4.927,379.0,86.0,81.0,77.0,82.0,80.0,78.0
4.927,379.0,86.0,81.0,77.0,82.0,80.0,78.0
5.292,378.0,86.0,81.0,77.0,82.0,80.0,78.0
5.292,378.0,86.0,81.0,77.0,82.0,80.0,78.0
5.292,378.0,86.0,81.0,77.0,82.0,80.0,78.0
5.67,378.0,86.0,81.0,77.0,82.0,80.0,78.0
5.655,377.0,86.0,81.0,77.0,82.0,80.0,78.0
5.655,377.0,86.0,81.0,77.0,82.0,80.0,78.0
6.048,378.0,86.0,81.0,77.0,82.0,80.0,78.0
6.392,376.0,86.0,81.0,77.0,82.0,80.0,78.0
6.032,377.0,86.0,81.0,77.0,82.0,80.0,78.0
6.032,377.0,86.0,81.0,77.0,82.0,80.0,78.0
6.392,376.0,86.0,81.0,77.0,82.0,80.0,78.0
6.392,376.0,86.0,81.0,77.0,82.0,80.0,78.0
6.75,375.0,86.0,81.0,77.0,82.0,80.0,78.0
6.768,376.0,84.0,81.0,77.0,82.0,80.0,78.0
6.768,376.0,84.0,81.0,77.0,82.0,80.0,78.0
7.106,374.0,84.0,81.0,77.0,82.0,80.0,78.0
7.125,375.0,84.0,81.0,77.0,82.0,80.0,78.0
7.125,375.0,84.0,81.0,77.0,82.0,80.0,78.0
7.106,374.0,84.0,81.0,77.0,82.0,80.0,78.0
7.5,375.0,84.0,81.0,77.0,82.0,80.0,78.0
7.48,374.0,84.0,81.0,77.0,82.0,80.0,78.0
7.46,373.0,84.0,81.0,77.0,82.0,80.0,78.0
7.833,373.0,84.0,81.0,77.0,82.0,80.0,78.0
7.48,374.0,84.0,81.0,77.0,82.0,80.0,78.0
7.833,373.0,84.0,81.0,77.0,82.0,80.0,78.0
7.854,374.0,84.0,81.0,77.0,82.0,80.0,78.0
7.833,373.0,84.0,81.0,77.0,82.0,80.0,78.0
8.206,373.0,84.0,81.0,77.0,82.0,80.0,78.0
8.206,373.0,84.0,81.0,77.0,82.0,80.0,78.0
8.206,373.0,84.0,81.0,77.0,82.0,80.0,78.0
8.556,372.0,84.0,81.0,77.0,82.0,80.0,78.0
8.206,373.0,84.0,81.0,77.0,82.0,80.0,78.0
8.556,372.0,84.0,81.0,77.0,82.0,80.0,78.0
8.556,372.0,84.0,81.0,77.0,82.0,80.0,78.0
8.533,371.0,84.0,81.0,77.0,82.0,80.0,78.0
8.556,372.0,84.0,81.0,77.0,82.0,80.0,78.0
8.556,372.0,84.0,81.0,77.0,82.0,80.0,78.0
8.928,372.0,84.0,81.0,77.0,82.0,80.0,78.0
8.904,371.0,84.0,81.0,77.0,82.0,80.0,78.0
8.928,372.0,84.0,81.0,77.0,82.0,80.0,78.0
9.275,371.0,84.0,81.0,77.0,82.0,80.0,78.0
9.275,371.0,84.0,81.0,77.0,82.0,80.0,78.0
9.275,371.0,84.0,81.0,77.0,82.0,80.0,78.0
9.275,371.0,86.0,82.0,77.0,82.0,80.0,78.0
9.62,370.0,86.0,82.0,77.0,82.0,80.0,78.0
9.646,371.0,86.0,82.0,77.0,82.0,80.0,78.0
9.963,369.0,86.0,82.0,77.0,82.0,80.0,78.0
9.62,370.0,86.0,82.0,77.0,82.0,80.0,78.0
9.594,369.0,86.0,82.0,77.0,82.0,80.0,78.0
9.62,370.0,86.0,82.0,77.0,82.0,80.0,78.0
9.62,370.0,86.0,82.0,77.0,82.0,80.0,78.0
9.62,370.0,86.0,82.0,77.0,82.0,80.0,78.0
9.62,370.0,86.0,82.0,77.0,82.0,80.0,78.0
9.963,369.0,86.0,82.0,77.0,82.0,80.0,78.0
10.332,369.0,86.0,82.0,77.0,82.0,80.0,78.0
9.99,370.0,86.0,82.0,77.0,82.0,80.0,78.0
10.304,368.0,86.0,82.0,77.0,82.0,80.0,78.0
10.332,369.0,86.0,82.0,77.0,82.0,80.0,78.0
10.332,369.0,86.0,82.0,77.0,82.0,80.0,78.0
10.701,369.0,86.0,82.0,77.0,82.0,80.0,78.0
10.672,368.0,86.0,82.0,77.0,82.0,80.0,78.0
11.04,368.0,86.0,82.0,77.0,82.0,80.0,78.0
11.01,367.0,86.0,82.0,77.0,82.0,80.0,78.0
11.01,367.0,86.0,82.0,77.0,82.0,80.0,78.0
11.04,368.0,86.0,82.0,77.0,82.0,80.0,78.0
11.01,367.0,86.0,82.0,77.0,82.0,80.0,78.0
11.01,367.0,86.0,82.0,77.0,82.0,80.0,78.0
-2.352,392.0,86.0,82.0,77.0,82.0,80.0,78.0
-2.34,390.0,86.0,82.0,77.0,82.0,80.0,78.0
-0.387,387.0,86.0,82.0,77.0,82.0,80.0,78.0
0.0,386.0,86.0,82.0,77.0,82.0,80.0,78.0
0.0,387.0,86.0,82.0,77.0,82.0,80.0,78.0
0.0,386.0,86.0,82.0,77.0,82.0,80.0,78.0
1.152,384.0,86.0,81.0,77.0,82.0,80.0,78.0
2.298,383.0,86.0,81.0,77.0,82.0,80.0,78.0
-0.387,387.0,86.0,81.0,77.0,82.0,80.0,78.0
7.144,376.0,86.0,81.0,77.0,82.0,80.0,78.0
9.99,370.0,86.0,81.0,77.0,82.0,80.0,78.0
8.206,373.0,86.0,81.0,77.0,82.0,80.0,78.0
2.66,380.0,86.0,81.0,77.0,82.0,80.0,78.0
-1.167,389.0,86.0,81.0,77.0,82.0,80.0,78.0
-1.164,388.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,387.0,86.0,81.0,77.0,82.0,80.0,78.0
3.056,382.0,86.0,81.0,77.0,82.0,80.0,78.0
5.67,378.0,86.0,81.0,77.0,82.0,80.0,78.0
5.292,378.0,86.0,81.0,77.0,82.0,80.0,78.0
4.18,380.0,86.0,81.0,77.0,82.0,80.0,78.0
1.152,384.0,86.0,81.0,77.0,82.0,80.0,78.0
-0.778,389.0,86.0,81.0,77.0,82.0,80.0,78.0
-0.776,388.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,387.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,387.0,86.0,81.0,77.0,82.0,80.0,78.0
1.155,385.0,86.0,81.0,77.0,82.0,80.0,78.0
1.54,385.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,387.0,86.0,81.0,77.0,82.0,80.0,78.0
-0.388,388.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,387.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,388.0,86.0,81.0,77.0,82.0,80.0,78.0
5.7,380.0,86.0,81.0,77.0,82.0,80.0,78.0
3.81,381.0,86.0,81.0,77.0,82.0,80.0,78.0
2.681,383.0,86.0,81.0,77.0,82.0,80.0,78.0
1.915,383.0,86.0,81.0,77.0,82.0,80.0,78.0
1.536,384.0,86.0,81.0,77.0,82.0,80.0,78.0
1.536,384.0,86.0,81.0,77.0,82.0,80.0,78.0
1.54,385.0,86.0,81.0,77.0,82.0,80.0,78.0
0.772,386.0,86.0,81.0,77.0,82.0,80.0,78.0
-0.388,388.0,86.0,81.0,77.0,82.0,80.0,78.0
-0.388,388.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,388.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,387.0,86.0,81.0,77.0,82.0,80.0,78.0
0.0,388.0,86.0,81.0,77.0,82.0,80.0,78.0
8.272,376.0,86.0,81.0,77.0,82.0,80.0,78.0
7.52,376.0,86.0,81.0,77.0,82.0,80.0,78.0
6.409,377.0,86.0,81.0,77.0,82.0,80.0,78.0
6.032,377.0,86.0,81.0,77.0,82.0,80.0,78.0
5.67,378.0,86.0,81.0,77.0,82.0,80.0,78.0
5.292,378.0,86.0,81.0,77.0,82.0,81.0,78.0
5.655,377.0,86.0,81.0,77.0,82.0,81.0,78.0
5.655,377.0,86.0,81.0,77.0,82.0,81.0,78.0
6.032,377.0,86.0,81.0,77.0,82.0,81.0,78.0
6.032,377.0,86.0,81.0,77.0,82.0,81.0,78.0
6.032,377.0,86.0,81.0,77.0,82.0,81.0,78.0
6.016,376.0,86.0,81.0,77.0,82.0,81.0,78.0
6.392,376.0,86.0,81.0,77.0,82.0,81.0,78.0
6.375,375.0,86.0,81.0,77.0,82.0,81.0,78.0
-0.389,389.0,86.0,81.0,77.0,82.0,81.0,78.0
-1.17,390.0,86.0,81.0,77.0,82.0,81.0,78.0
-0.778,389.0,86.0,81.0,77.0,82.0,81.0,78.0
0.0,387.0,86.0,81.0,77.0,82.0,81.0,78.0
3.438,382.0,86.0,81.0,77.0,82.0,81.0,78.0
3.056,382.0,86.0,81.0,77.0,82.0,81.0,78.0
2.304,384.0,86.0,81.0,77.0,82.0,81.0,78.0
1.92,384.0,86.0,81.0,77.0,82.0,81.0,78.0
1.92,384.0,86.0,82.0,77.0,82.0,81.0,78.0
2.304,384.0,86.0,82.0,77.0,82.0,81.0,78.0
2.304,384.0,86.0,82.0,77.0,82.0,81.0,78.0
3.064,383.0,86.0,82.0,77.0,82.0,81.0,78.0
3.8,380.0,86.0,82.0,77.0,82.0,81.0,78.0
4.56,380.0,86.0,82.0,77.0,82.0,81.0,78.0
3.056,382.0,86.0,82.0,77.0,82.0,81.0,78.0
3.81,381.0,86.0,82.0,77.0,82.0,81.0,78.0
6.409,377.0,86.0,82.0,77.0,82.0,81.0,78.0
6.409,377.0,86.0,82.0,77.0,82.0,81.0,78.0
5.655,377.0,86.0,82.0,77.0,82.0,81.0,78.0
5.292,378.0,86.0,82.0,77.0,82.0,81.0,78.0
5.292,378.0,86.0,82.0,77.0,82.0,81.0,78.0
5.292,378.0,86.0,82.0,77.0,82.0,81.0,78.0
5.278,377.0,86.0,82.0,77.0,82.0,81.0,78.0
5.292,378.0,86.0,82.0,77.0,82.0,81.0,78.0
5.278,377.0,86.0,82.0,77.0,82.0,81.0,78.0
5.292,378.0,86.0,82.0,77.0,82.0,81.0,78.0
5.655,377.0,86.0,82.0,77.0,82.0,81.0,78.0
5.64,376.0,86.0,82.0,77.0,82.0,81.0,78.0
5.278,377.0,86.0,82.0,77.0,82.0,81.0,78.0
