kW,V
10.4,1040.0
10.4,1040.0
-2.125,1062.5
-2.13,1065.0
-1.06,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
-0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
-0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
1.06,1060.0
2.1149999999999998,1057.5
0.0,1060.0
-0.0,1060.0
2.1149999999999998,1057.5
4.21,1052.5
6.3,1050.0
7.3325,1047.5
-1.0625,1062.5
-1.0625,1062.5
-0.0,1062.5
0.0,1060.0
1.06,1060.0
2.1149999999999998,1057.5
2.11,1055.0
2.11,1055.0
2.1149999999999998,1057.5
2.1149999999999998,1057.5
2.1149999999999998,1057.5
3.165,1055.0
3.165,1055.0
5.25,1050.0
6.3,1050.0
3.165,1055.0
3.165,1055.0
3.1574999999999998,1052.5
3.1574999999999998,1052.5
3.165,1055.0
2.1149999999999998,1057.5
2.1149999999999998,1057.5
2.11,1055.0
2.1149999999999998,1057.5
9.405,1045.0
8.36,1045.0
2.11,1055.0
2.11,1055.0
1.0574999999999999,1057.5
4.2,1050.0
5.25,1050.0
4.2,1050.0
4.21,1052.5
4.2,1050.0
6.284999999999999,1047.5
7.3325,1047.5
12.450000000000001,1037.5
7.315,1045.0
6.284999999999999,1047.5
8.36,1045.0
9.3825,1042.5
9.360000000000001,1040.0
9.360000000000001,1040.0
7.315,1045.0
5.25,1050.0
0.0,1060.0
-1.0625,1062.5
7.3325,1047.5
11.44,1040.0
10.4,1040.0
11.412500000000001,1037.5
9.360000000000001,1040.0
6.27,1045.0
6.27,1045.0
5.237500000000001,1047.5
5.25,1050.0
-1.0625,1062.5
-1.0625,1062.5
-0.0,1060.0
0.0,1060.0
0.0,1060.0
2.1149999999999998,1057.5
2.1149999999999998,1057.5
2.11,1055.0
4.21,1052.5
6.3,1050.0
11.44,1040.0
12.450000000000001,1037.5
7.2975,1042.5
7.2975,1042.5
9.360000000000001,1040.0
10.4,1040.0
9.360000000000001,1040.0
11.412500000000001,1037.5
11.412500000000001,1037.5
14.455,1032.5
15.45,1030.0
15.45,1030.0
15.4125,1027.5
14.42,1030.0
-1.0625,1062.5
-2.13,1065.0
-1.06,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
0.0,1060.0
1.0574999999999999,1057.5
7.3325,1047.5
11.44,1040.0
8.34,1042.5
6.284999999999999,1047.5
0.0,1057.5
-1.0625,1062.5
3.1574999999999998,1052.5
4.21,1052.5
-1.0625,1062.5
2.1149999999999998,1057.5
1.0574999999999999,1057.5
0.0,1060.0
