kW,V,I,t1
0.0,417.9,0.0,32.0
2.04232,416.8,4.9,32.0
1.53957,416.1,3.7,32.0
0.50064,417.2,1.2,32.0
3.2039700000000004,416.1,7.7,32.0
4.18847,414.7,10.1,32.0
3.89818,414.7,9.4,32.0
3.69261,414.9,8.9,32.0
3.9811199999999998,414.7,9.6,32.0
5.01787,414.7,12.1,32.0
5.794599999999999,413.9,14.0,32.0
5.660839999999999,413.2,13.7,32.0
5.827529999999999,413.3,14.1,32.0
5.4582,413.5,13.2,32.0
5.2953600000000005,413.7,12.8,32.0
5.33802,413.8,12.9,32.0
5.45952,413.6,13.2,32.0
5.3742,413.4,13.0,32.0
5.49556,413.2,13.3,32.0
5.540900000000001,413.5,13.4,32.0
3.7232999999999996,413.7,9.0,32.0
1.32992,415.6,3.2,32.0
1.62357,416.3,3.9,32.0
2.1632000000000002,416.0,5.2,32.0
2.86695,415.5,6.9,32.0
3.4876799999999997,415.2,8.4,32.0
3.23622,414.9,7.8,32.0
1.53661,415.3,3.7,32.0
0.0,417.8,0.0,32.0
0.0,417.6,0.0,32.0
0.20865,417.3,0.5,32.0
0.2086,417.2,0.5,32.0
0.08344,417.2,0.2,32.0
1.08498,417.3,2.6,32.0
1.78751,415.7,4.3,32.0
0.8748600000000001,416.6,2.1,32.0
0.8336,416.8,2.0,32.0
1.5834599999999999,416.7,3.8,32.0
2.9507600000000003,415.6,7.1,32.0
3.56814,414.9,8.6,32.0
3.44367,414.9,8.3,32.0
3.114,415.2,7.5,32.0
3.2393400000000003,415.3,7.8,32.0
4.02259,414.7,9.7,32.0
4.43301,414.3,10.7,32.0
5.29664,413.8,12.8,32.0
6.4778199999999995,412.6,15.7,32.0
5.985600000000001,412.8,14.5,32.0
3.0606400000000002,413.6,7.4,32.0
2.7831799999999998,415.4,6.7,32.0
3.4876799999999997,415.2,8.4,32.0
4.5628,414.8,11.0,32.0
5.13112,413.8,12.4,32.0
7.1431700000000005,412.9,17.3,32.0
6.3525,412.5,15.4,32.0
6.3586599999999995,412.9,15.4,32.0
5.864599999999999,413.0,14.2,32.0
3.84927,413.9,9.3,32.0
3.8124799999999994,414.4,9.2,32.0
3.8133999999999997,414.5,9.2,32.0
4.38946,414.1,10.6,32.0
5.706300000000001,413.5,13.8,32.0
5.82471,413.1,14.1,32.0
5.74348,413.2,13.9,32.0
5.250179999999999,413.4,12.7,32.0
5.042260000000001,413.3,12.2,32.0
5.41554,413.4,13.1,32.0
5.9885,413.0,14.5,32.0
5.5782,413.2,13.5,32.0
6.39995,412.9,15.5,32.0
7.05204,412.4,17.1,32.0
7.665060000000001,412.1,18.6,32.0
8.07324,411.9,19.6,32.0
6.9249600000000004,412.2,16.8,32.0
6.26696,412.3,15.2,32.0
5.25145,413.5,12.7,32.0
5.3277,413.0,12.9,32.0
5.658099999999999,413.0,13.7,32.0
5.69802,412.9,13.8,32.0
5.85892,412.6,14.2,32.0
5.653989999999999,412.7,13.7,32.0
2.02958,414.2,4.9,32.0
0.24996000000000002,416.6,0.6,32.0
0.0,417.3,0.0,32.0
1.1253600000000001,416.8,2.7,32.0
3.27692,414.8,7.9,32.0
2.11752,415.2,5.1,32.0
2.493,415.5,6.0,32.0
4.01774,414.2,9.7,32.0
5.29664,413.8,12.8,32.0
4.50933,413.7,10.9,32.0
4.22178,413.9,10.2,32.0
1.20524,415.6,2.9,32.0
0.0,417.4,0.0,32.0
0.0,417.6,0.0,32.0
0.08342000000000002,417.1,0.2,32.0
2.1267,417.0,5.1,32.0
6.56193,412.7,15.9,32.0
5.7406999999999995,413.0,13.9,32.0
0.0,417.1,0.0,32.0
0.0,418.1,0.0,32.0
0.66784,417.4,1.6,32.0
0.8332,416.6,2.0,32.0
0.54171,416.7,1.3,32.0
0.04172,417.2,0.1,32.0
0.04172,417.2,0.1,32.0
0.16688,417.2,0.4,32.0
0.16684000000000004,417.1,0.4,32.0
0.16684000000000004,417.1,0.4,32.0
0.04171000000000001,417.1,0.1,32.0
0.9176200000000001,417.1,2.2,32.0
3.69083,414.7,8.9,32.0
2.905,415.0,7.0,32.0
0.6249000000000001,416.6,1.5,32.0
1.1250900000000001,416.7,2.7,32.0
3.70418,416.2,8.9,32.0
7.3927,413.0,17.9,32.0
7.93037,410.9,19.3,32.0
4.62,412.5,11.2,32.0
2.2366800000000002,414.2,5.4,32.0
3.35502,414.2,8.1,32.0
3.6899400000000004,414.6,8.9,32.0
3.7710399999999997,414.4,9.1,32.0
3.64672,414.4,8.8,32.0
3.8133999999999997,414.5,9.2,32.0
4.10355,414.5,9.9,32.0
3.9791999999999996,414.5,9.6,32.0
3.23622,414.9,7.8,32.0
0.0,416.5,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.3,0.0,32.0
0.16684000000000004,417.1,0.4,32.0
0.25026,417.1,0.6,32.0
0.16684000000000004,417.1,0.4,32.0
0.08344,417.2,0.2,32.0
1.1676,417.0,2.8,32.0
0.16664,416.6,0.4,32.0
0.0,417.3,0.0,32.0
0.04173,417.3,0.1,32.0
0.16688,417.2,0.4,32.0
0.16688,417.2,0.4,32.0
0.25032,417.2,0.6,32.0
0.33376,417.2,0.8,32.0
1.78923,416.1,4.3,32.0
2.8281199999999997,415.9,6.8,32.0
2.2437000000000005,415.5,5.4,32.0
1.6632,415.8,4.0,32.0
0.49932,416.1,1.2,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.12519,417.3,0.3,32.0
0.2086,417.2,0.5,32.0
0.16692,417.3,0.4,32.0
0.5423600000000001,417.2,1.3,32.0
1.08368,416.8,2.6,32.0
1.08342,416.7,2.6,32.0
2.29075,416.5,5.5,32.0
3.8613600000000003,415.2,9.3,32.0
3.9387000000000003,414.6,9.5,32.0
3.8170799999999994,414.9,9.2,32.0
5.141040000000001,414.6,12.4,32.0
6.85414,412.9,16.6,32.0
6.807900000000001,412.6,16.5,32.0
6.7617199999999995,412.3,16.4,32.0
8.0752,412.0,19.6,32.0
9.07647,410.7,22.1,32.0
9.4941,411.0,23.1,32.0
11.2203,409.5,27.4,32.0
11.304960000000001,409.6,27.6,32.0
11.09474,409.4,27.1,32.0
6.13433,411.7,14.9,32.0
1.4528500000000002,415.1,3.5,32.0
0.4167,416.7,1.0,32.0
0.0,417.6,0.0,32.0
0.0,417.4,0.0,32.0
0.2085,417.0,0.5,32.0
0.0834,417.0,0.2,32.0
0.2085,417.0,0.5,32.0
0.0,417.1,0.0,32.0
0.20855,417.1,0.5,32.0
0.12516,417.2,0.3,32.0
0.04172,417.2,0.1,32.0
0.16684000000000004,417.1,0.4,32.0
0.20855,417.1,0.5,32.0
0.04172,417.2,0.1,32.0
0.16684000000000004,417.1,0.4,32.0
0.16688,417.2,0.4,32.0
0.16688,417.2,0.4,32.0
0.16688,417.2,0.4,32.0
0.16688,417.2,0.4,32.0
0.12516,417.2,0.3,32.0
0.08344,417.2,0.2,32.0
0.12519,417.3,0.3,32.0
0.12519,417.3,0.3,32.0
0.16688,417.2,0.4,32.0
0.12519,417.3,0.3,32.0
0.12519,417.3,0.3,32.0
0.20865,417.3,0.5,32.0
0.16692,417.3,0.4,32.0
0.16692,417.3,0.4,32.0
0.16692,417.3,0.4,32.0
0.12519,417.3,0.3,32.0
0.16692,417.3,0.4,32.0
0.12519,417.3,0.3,32.0
0.12519,417.3,0.3,32.0
0.16696,417.4,0.4,32.0
0.12519,417.3,0.3,32.0
0.16692,417.3,0.4,32.0
0.12522,417.4,0.3,32.0
0.16696,417.4,0.4,32.0
0.12522,417.4,0.3,32.0
0.12522,417.4,0.3,32.0
0.16696,417.4,0.4,32.0
0.12522,417.4,0.3,32.0
0.12522,417.4,0.3,32.0
0.16696,417.4,0.4,32.0
0.12522,417.4,0.3,32.0
0.16696,417.4,0.4,32.0
0.29217999999999994,417.4,0.7,32.0
0.29211000000000004,417.3,0.7,32.0
0.25038,417.3,0.6,32.0
0.25044,417.4,0.6,32.0
0.29217999999999994,417.4,0.7,32.0
0.25044,417.4,0.6,32.0
0.16696,417.4,0.4,32.0
0.12525,417.5,0.3,32.0
0.12525,417.5,0.3,32.0
0.12525,417.5,0.3,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.0,417.6,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.7,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.8,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,417.9,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.0,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.1,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.2,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.3,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.4,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.5,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
0.0,418.6,0.0,32.0
