kW,V
0.0,1272.0
-0.0,1272.0
2.538,1269.0
5.052,1263.0
7.5600000000000005,1260.0
8.799,1257.0
-1.275,1275.0
-1.275,1275.0
-0.0,1275.0
0.0,1272.0
1.272,1272.0
2.538,1269.0
2.532,1266.0
2.532,1266.0
2.538,1269.0
2.538,1269.0
2.538,1269.0
3.798,1266.0
3.798,1266.0
6.300000000000001,1260.0
7.5600000000000005,1260.0
3.798,1266.0
3.798,1266.0
3.7889999999999997,1263.0
3.7889999999999997,1263.0
3.798,1266.0
2.538,1269.0
2.538,1269.0
2.532,1266.0
2.538,1269.0
11.286,1254.0
10.032,1254.0
2.532,1266.0
2.532,1266.0
1.269,1269.0
5.04,1260.0
6.300000000000001,1260.0
5.04,1260.0
5.052,1263.0
5.04,1260.0
7.542,1257.0
8.799,1257.0
14.940000000000001,1245.0
8.778,1254.0
7.542,1257.0
10.032,1254.0
11.259,1251.0
11.232000000000001,1248.0
11.232000000000001,1248.0
8.778,1254.0
6.300000000000001,1260.0
0.0,1272.0
-1.275,1275.0
8.799,1257.0
13.727999999999998,1248.0
12.48,1248.0
13.695,1245.0
11.232000000000001,1248.0
7.524,1254.0
7.524,1254.0
6.285,1257.0
6.300000000000001,1260.0
-1.275,1275.0
-1.275,1275.0
-0.0,1272.0
0.0,1272.0
0.0,1272.0
2.538,1269.0
2.538,1269.0
2.532,1266.0
5.052,1263.0
7.5600000000000005,1260.0
13.727999999999998,1248.0
14.940000000000001,1245.0
8.757,1251.0
8.757,1251.0
11.232000000000001,1248.0
12.48,1248.0
11.232000000000001,1248.0
13.695,1245.0
13.695,1245.0
17.346,1239.0
18.54,1236.0
18.54,1236.0
18.495,1233.0
17.304,1236.0
-1.275,1275.0
-2.556,1278.0
-1.272,1272.0
0.0,1272.0
0.0,1272.0
0.0,1272.0
0.0,1272.0
0.0,1272.0
0.0,1272.0
0.0,1272.0
0.0,1272.0
0.0,1272.0
1.269,1269.0
8.799,1257.0
13.727999999999998,1248.0
10.008,1251.0
7.542,1257.0
0.0,1269.0
-1.275,1275.0
3.7889999999999997,1263.0
5.052,1263.0
-1.275,1275.0
2.538,1269.0
1.269,1269.0
0.0,1272.0
1.269,1269.0
3.798,1266.0
7.5600000000000005,1260.0
6.300000000000001,1260.0
8.778,1254.0
14.904,1242.0
13.695,1245.0
12.48,1248.0
12.48,1248.0
12.450000000000001,1245.0
14.904,1242.0
14.904,1242.0
16.107,1239.0
16.107,1239.0
14.868000000000002,1239.0
16.107,1239.0
17.346,1239.0
17.346,1239.0
17.304,1236.0
17.304,1236.0
13.662,1242.0
11.205,1245.0
12.450000000000001,1245.0
12.450000000000001,1245.0
13.695,1245.0
13.695,1245.0
13.662,1242.0
14.868000000000002,1239.0
19.776,1236.0
19.68,1230.0
18.495,1233.0
22.14,1230.0
17.304,1236.0
17.304,1236.0
-1.272,1272.0
3.771,1257.0
2.532,1266.0
13.695,1245.0
14.940000000000001,1245.0
11.232000000000001,1248.0
9.984,1248.0
13.662,1242.0
29.232,1218.0
25.704,1224.0
24.48,1224.0
22.032,1224.0
23.313,1227.0
23.313,1227.0
23.256,1224.0
24.42,1221.0
24.48,1224.0
24.48,1224.0
24.42,1221.0
25.578,1218.0
25.578,1218.0
25.641000000000002,1221.0
25.641000000000002,1221.0
26.796,1218.0
26.796,1218.0
26.73,1215.0
27.945,1215.0
27.945,1215.0
27.945,1215.0
27.945,1215.0
29.088,1212.0
29.088,1212.0
29.088,1212.0
24.42,1221.0
-6.404999999999999,1281.0
-5.1,1275.0
-1.269,1269.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1269.0
3.7889999999999997,1263.0
24.599999999999998,1230.0
23.313,1227.0
14.904,1242.0
9.984,1248.0
12.450000000000001,1245.0
14.904,1242.0
14.868000000000002,1239.0
5.028,1257.0
12.450000000000001,1245.0
16.107,1239.0
9.984,1248.0
7.524,1254.0
-3.8249999999999997,1275.0
-2.544,1272.0
-0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
-0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
0.0,1269.0
1.269,1269.0
2.532,1266.0
5.052,1263.0
18.585,1239.0
17.304,1236.0
13.662,1242.0
-0.0,1272.0
-2.55,1275.0
7.542,1257.0
19.776,1236.0
20.91,1230.0
12.450000000000001,1245.0
-0.0,1269.0
0.0,1269.0
11.259,1251.0
12.48,1248.0
13.695,1245.0
12.450000000000001,1245.0
7.505999999999999,1251.0
6.27,1254.0
5.028,1257.0
8.757,1251.0
11.232000000000001,1248.0
11.232000000000001,1248.0
9.984,1248.0
9.984,1248.0
9.984,1248.0
11.232000000000001,1248.0
11.232000000000001,1248.0
11.205,1245.0
9.984,1248.0
11.232000000000001,1248.0
16.107,1239.0
16.067999999999998,1236.0
16.067999999999998,1236.0
13.629000000000001,1239.0
13.662,1242.0
16.067999999999998,1236.0
16.067999999999998,1236.0
