kW,V,I,t1
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.09274,463.7,0.2,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.09274,463.7,0.2,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.09274,463.7,0.2,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.09274,463.7,0.2,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.13913999999999999,463.8,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.09274,463.7,0.2,21.0
0.13913999999999999,463.8,0.3,21.0
0.09276000000000001,463.8,0.2,21.0
0.13913999999999999,463.8,0.3,21.0
0.13913999999999999,463.8,0.3,21.0
0.13913999999999999,463.8,0.3,21.0
0.13910999999999998,463.7,0.3,21.0
0.37096,463.7,0.8,21.0
2.4486,462.0,5.3,21.0
4.1292,458.8,9.0,21.0
5.6519200000000005,455.8,12.4,21.0
7.401830000000001,454.1,16.3,21.0
12.890550000000001,452.3,28.5,21.0
8.32685,450.1,18.5,21.0
10.7448,447.7,24.0,21.0
13.74604,446.3,30.8,21.0
14.189119999999999,444.8,31.9,21.0
16.228740000000002,442.2,36.7,21.0
17.0033,440.5,38.6,21.0
19.49545,438.1,44.5,21.0
20.559150000000002,436.5,47.1,21.0
21.78,435.6,50.0,21.0
22.103399999999997,433.4,51.0,21.0
24.61581,431.1,57.1,21.0
27.15072,429.6,63.2,21.0
25.47304,427.4,59.6,21.0
27.633370000000003,427.1,64.7,21.0
27.889650000000003,424.5,65.7,21.0
28.62269,425.3,67.3,21.0
28.410040000000002,425.3,66.8,21.0
27.85386,425.9,65.4,21.0
27.77209,425.3,65.3,21.0
27.33636,425.8,64.2,21.0
27.6445,425.3,65.0,21.0
27.21501,425.9,63.9,21.0
26.84274,425.4,63.1,21.0
26.90424,425.7,63.2,21.0
26.812800000000003,425.6,63.0,21.0
27.33393,425.1,64.3,21.0
20.0079,425.7,47.0,21.0
0.0,469.6,0.0,21.0
0.0,465.0,0.0,21.0
0.0,461.8,0.0,21.0
0.4604,460.4,1.0,21.0
0.13820999999999997,460.7,0.3,21.0
0.0461,461.0,0.1,21.0
0.0461,461.0,0.1,21.0
0.0,461.1,0.0,21.0
0.13833,461.1,0.3,21.0
0.23055,461.1,0.5,21.0
0.09222000000000001,461.1,0.2,21.0
0.0,461.1,0.0,21.0
0.18444000000000002,461.1,0.4,21.0
0.18448,461.2,0.4,21.0
0.18448,461.2,0.4,21.0
0.18448,461.2,0.4,21.0
0.13838999999999999,461.3,0.3,21.0
0.18452000000000002,461.3,0.4,21.0
0.09226000000000001,461.3,0.2,21.0
0.2307,461.4,0.5,21.0
0.18456,461.4,0.4,21.0
0.09228,461.4,0.2,21.0
0.23075,461.5,0.5,21.0
0.23075,461.5,0.5,21.0
0.18460000000000001,461.5,0.4,21.0
0.18460000000000001,461.5,0.4,21.0
0.09230000000000001,461.5,0.2,21.0
0.18460000000000001,461.5,0.4,21.0
0.2769,461.5,0.6,21.0
0.41517000000000004,461.3,0.9,21.0
0.59943,461.1,1.3,21.0
1.1515,460.6,2.5,21.0
1.51701,459.7,3.3,21.0
1.5623,459.5,3.4,21.0
1.5163499999999999,459.5,3.3,21.0
1.6542000000000001,459.5,3.6,21.0
2.11186,459.1,4.6,21.0
2.5223,458.6,5.5,21.0
2.61174,458.2,5.7,21.0
2.7937999999999996,458.0,6.1,21.0
2.7027900000000002,458.1,5.9,21.0
2.7027900000000002,458.1,5.9,21.0
2.748,458.0,6.0,21.0
2.7937999999999996,458.0,6.1,21.0
3.2947200000000003,457.6,7.2,21.0
3.2454099999999997,457.1,7.1,21.0
3.6568,457.1,8.0,21.0
3.6568,457.1,8.0,21.0
4.6512,456.0,10.2,21.0
4.73304,455.1,10.4,21.0
4.82088,454.8,10.6,21.0
5.316479999999999,454.4,11.7,21.0
6.3462,453.3,14.0,21.0
8.127,451.5,18.0,21.0
8.583540000000001,449.4,19.1,21.0
8.3139,449.4,18.5,21.0
9.78384,448.8,21.8,21.0
9.932279999999999,447.4,22.2,21.0
11.926,445.0,26.8,21.0
13.99564,442.9,31.6,21.0
15.43627,442.3,34.9,21.0
15.672300000000002,439.0,35.7,21.0
18.59916,436.6,42.6,21.0
21.675,433.5,50.0,21.0
24.55871,430.1,57.1,21.0
22.746239999999997,430.8,52.8,21.0
4.97835,432.9,11.5,21.0
0.0,463.0,0.0,21.0
0.0,464.2,0.0,21.0
0.0,462.4,0.0,21.0
0.13833,461.1,0.3,21.0
0.09214,460.7,0.2,21.0
0.0,460.9,0.0,21.0
0.0,461.0,0.0,21.0
0.0,461.1,0.0,21.0
0.0,461.2,0.0,21.0
0.0,461.2,0.0,21.0
0.09224,461.2,0.2,21.0
0.0,461.2,0.0,21.0
0.18452000000000002,461.3,0.4,21.0
0.13838999999999999,461.3,0.3,21.0
0.046130000000000004,461.3,0.1,21.0
0.046130000000000004,461.3,0.1,21.0
0.23065,461.3,0.5,21.0
0.0,461.3,0.0,21.0
0.18456,461.4,0.4,21.0
0.23065,461.3,0.5,21.0
0.046130000000000004,461.3,0.1,21.0
0.09228,461.4,0.2,21.0
0.2307,461.4,0.5,21.0
0.18456,461.4,0.4,21.0
0.18456,461.4,0.4,21.0
0.09228,461.4,0.2,21.0
0.18460000000000001,461.5,0.4,21.0
0.18460000000000001,461.5,0.4,21.0
0.046150000000000004,461.5,0.1,21.0
0.09230000000000001,461.5,0.2,21.0
0.23075,461.5,0.5,21.0
0.23075,461.5,0.5,21.0
0.046150000000000004,461.5,0.1,21.0
0.2308,461.6,0.5,21.0
0.18464000000000003,461.6,0.4,21.0
0.18464000000000003,461.6,0.4,21.0
0.13848,461.6,0.3,21.0
0.09232000000000001,461.6,0.2,21.0
0.2308,461.6,0.5,21.0
0.18464000000000003,461.6,0.4,21.0
0.18464000000000003,461.6,0.4,21.0
0.04616000000000001,461.6,0.1,21.0
0.23085,461.7,0.5,21.0
0.23085,461.7,0.5,21.0
0.18468,461.7,0.4,21.0
0.13851,461.7,0.3,21.0
0.09234,461.7,0.2,21.0
0.18468,461.7,0.4,21.0
0.18468,461.7,0.4,21.0
0.18472000000000002,461.8,0.4,21.0
0.13854,461.8,0.3,21.0
0.2309,461.8,0.5,21.0
0.13854,461.8,0.3,21.0
0.13854,461.8,0.3,21.0
0.13854,461.8,0.3,21.0
0.13854,461.8,0.3,21.0
0.13857,461.9,0.3,21.0
0.09236000000000001,461.8,0.2,21.0
0.13857,461.9,0.3,21.0
0.18475999999999998,461.9,0.4,21.0
0.13857,461.9,0.3,21.0
0.13857,461.9,0.3,21.0
0.13857,461.9,0.3,21.0
0.13857,461.9,0.3,21.0
0.18475999999999998,461.9,0.4,21.0
0.18480000000000002,462.0,0.4,21.0
0.09240000000000001,462.0,0.2,21.0
0.1386,462.0,0.3,21.0
0.09240000000000001,462.0,0.2,21.0
0.1386,462.0,0.3,21.0
0.1386,462.0,0.3,21.0
0.09240000000000001,462.0,0.2,21.0
0.1386,462.0,0.3,21.0
0.1386,462.0,0.3,21.0
0.13863,462.1,0.3,21.0
0.13863,462.1,0.3,21.0
0.09242000000000002,462.1,0.2,21.0
0.09242000000000002,462.1,0.2,21.0
0.13863,462.1,0.3,21.0
0.18484000000000003,462.1,0.4,21.0
0.18480000000000002,462.0,0.4,21.0
0.231,462.0,0.5,21.0
0.13863,462.1,0.3,21.0
0.13863,462.1,0.3,21.0
0.13863,462.1,0.3,21.0
0.13863,462.1,0.3,21.0
0.13866,462.2,0.3,21.0
0.41570999999999997,461.9,0.9,21.0
0.231,462.0,0.5,21.0
0.27714,461.9,0.6,21.0
0.2772,462.0,0.6,21.0
0.18484000000000003,462.1,0.4,21.0
0.13866,462.2,0.3,21.0
0.18488,462.2,0.4,21.0
0.18488,462.2,0.4,21.0
0.09244,462.2,0.2,21.0
0.13866,462.2,0.3,21.0
0.13866,462.2,0.3,21.0
0.09244,462.2,0.2,21.0
0.09246000000000001,462.3,0.2,21.0
0.09246000000000001,462.3,0.2,21.0
0.13869,462.3,0.3,21.0
0.13869,462.3,0.3,21.0
0.09246000000000001,462.3,0.2,21.0
0.09246000000000001,462.3,0.2,21.0
0.13869,462.3,0.3,21.0
0.09246000000000001,462.3,0.2,21.0
0.13869,462.3,0.3,21.0
0.0,462.4,0.0,21.0
0.0,462.5,0.0,21.0
0.0,462.5,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.6,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.7,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.8,0.0,21.0
0.0,462.9,0.0,21.0
0.0,462.9,0.0,21.0
